Id,Price
6194,215914.85318119495
6216,352359.7584334705
14346,174954.34728186068
6428,128624.33206774264
2891,204956.81492741336
84,183052.10113518094
9260,223100.32235982886
15250,141349.39875759245
2348,222278.9511970755
10427,267632.3616919971
13230,245046.6789898837
1691,233823.18803276957
8803,118638.11895355073
5464,211776.95933996624
10559,107332.7928593696
16787,325021.8344486841
4278,146560.27853655088
6183,171664.70145327944
12775,143388.21397689302
10104,169099.6540633951
13663,186595.24894751562
9404,269603.1050710853
14724,211226.0542317543
10040,183386.77703666565
4646,198345.2987967502
4754,160550.02887732952
3310,218136.01732302865
2003,194310.97782347418
7312,174691.91813294022
10921,212509.85849384655
13419,287633.5623807715
10105,160778.96073471007
2196,457954.6748606
12659,232933.33331992527
4380,248099.05559356642
10847,153738.64688897436
10805,277929.4225740944
8709,97832.9541566972
8319,185160.65493230004
2215,181523.5810734504
7000,207035.36980686145
7701,110626.0945602202
9678,183701.29360687663
14026,217697.27628380404
7971,162333.89520810932
13734,158459.73072145536
16483,193105.4697629727
6150,198739.51446315125
2931,284176.6044223923
5418,179990.70612652693
1662,470313.0282497407
2441,218993.00514372188
669,141673.17458860978
7734,195064.60896044172
6010,289150.74580818845
266,137972.19123142824
632,136194.70193971856
16221,99777.30400707712
11832,165260.26458013634
5035,120284.5612410918
37,121468.59899709265
6168,182510.11767808202
11757,177220.98319304502
8086,125620.24171459397
6529,220235.5272775919
15121,215254.29427889021
13904,141179.40427671812
3711,156728.3065627004
16563,135520.5182113675
14494,171684.8199609775
3006,223754.17918601332
15299,136392.11622411993
92,306964.5801865736
8066,183725.9055570638
16071,206286.95292656665
10662,121847.45588094536
3883,224819.935091481
5511,126319.78473614695
2821,281141.21293876384
9570,189502.69712090495
4326,254945.50591230797
9251,235817.27169976308
9031,207425.860042865
12689,161497.7506484585
16380,240883.31939787298
1053,238208.30830845048
4568,189127.7605692045
16140,111502.6298747973
14356,373514.75306471414
8466,182054.97933033388
15652,158587.01282790102
3285,123312.17180502346
3198,161919.71549583
14088,445687.2761489804
2268,120919.5178576232
15472,232486.00108107264
1203,164327.3027410418
7157,347473.75592969125
6886,227077.7007504051
5083,260132.78683140746
7467,113718.7305433481
14068,202883.07488948992
2080,171602.2320393559
10865,162014.14854394915
13516,185603.78806878976
14150,213341.9024593494
7609,125702.80889702465
2144,388978.38623664493
10357,203443.19698297774
2396,241222.40495723835
1526,267163.1789103951
10890,229949.67558468782
8638,416621.0848100711
6050,250824.19307262602
7639,108901.55123312176
10544,201526.02661157094
9577,232058.63648912704
13195,215017.32751330003
3484,220144.05019146294
16668,422803.5984416478
7171,183886.92835249956
8547,213914.2714880667
12735,195138.3933542452
9093,195424.48631529967
15323,303638.7705221721
14897,142602.59222452014
5135,133217.3937104753
5327,216981.57748314756
13133,247128.17697369607
1676,288030.6691664059
16296,295701.10360533634
1095,153878.86395041112
12528,150507.84329025503
7348,272287.39902720397
11663,167553.2629723345
1803,200231.64755840081
1510,242968.80275949623
16045,168773.80778506046
2900,133771.31110812112
3236,170921.46579134648
1318,149198.43644790948
14948,213674.4528248504
7840,307225.1691658959
15325,183696.97180849308
8700,153017.9117871163
15706,197909.09658655204
14449,155243.04273601153
16117,182415.93558669765
4529,183676.54630031824
11199,201816.93697350437
4052,389821.4571617759
821,212469.7809355405
68,258104.829085847
554,117076.26599704726
452,185571.2106501091
11394,301786.7044952703
11393,182492.11563448087
9535,159892.93088296332
4024,182181.56129470127
10069,220225.65911931603
12007,149604.1651349763
12368,418183.0066955638
1259,346598.6415523937
1124,303143.2401430659
3707,175917.82390647326
8767,174701.52737961453
1919,170433.20538839352
16741,160617.9249394018
6664,298274.8873918998
5688,391619.3725371686
7799,151833.8032476766
14843,301741.6387275956
7532,159135.05654669678
8133,165505.45310836175
6264,344525.87665533903
4125,166906.81036954574
2410,169878.81461160813
13607,209878.75799849015
1716,277565.4775770737
1370,149516.6398435653
2273,384605.782958876
15298,325757.56582940416
4284,261283.08334000572
12303,148911.27979349182
7808,127611.62191013727
2203,144681.56453108395
7237,128893.26855944315
15864,152802.32886964607
2844,147825.10671338
5729,171235.74457369352
11812,337278.02108417585
1779,146349.72697942154
6442,145176.80345441404
6160,219651.00038369317
8266,189848.7067322145
9903,165829.62717968304
2867,133809.127883261
6998,171546.25369897738
13932,178279.0160699291
12587,172064.73142528575
3611,227648.29517950123
2646,297949.1039272118
1890,168367.67303881582
860,260540.05618681962
14187,206593.4489793916
12569,297514.2246983964
1276,88887.51175004011
12025,221969.76914048163
4890,299549.902920789
14410,325112.505709105
10352,269252.97573392105
11407,226522.57411873044
10384,164729.23764621984
7622,282580.1072292901
12578,165296.80443978988
15820,164759.91010649025
563,204753.8795125288
15226,156464.73212755725
6396,215125.8159995212
6247,142235.14935196907
3339,158593.2840348207
10975,320894.7699843894
7475,116435.20658100076
11129,191102.41995157863
3051,274894.87906993175
10232,230141.9230453423
14106,197561.36900918436
5502,213529.5427170039
4558,79686.87743730214
4181,145921.34502306313
8426,127941.60212976074
6611,149653.57998784998
14641,147171.7700664861
15539,264418.67206084426
13119,145227.1085288533
11716,185260.13045280473
7316,244476.23124027724
7791,117582.67916522839
13034,329963.5281301994
1068,264191.30303122423
4060,174402.58823400553
10172,218654.55785298126
2591,184625.07365623553
12494,357283.37479356606
7828,325870.7198403793
15284,182791.24690412258
7947,184722.05083449578
16335,220581.37350995516
10234,343675.50495508756
2797,249495.44922205104
5341,233588.9259050723
3059,234663.97677034268
1559,75678.78085959931
15320,283603.4108445623
10284,353589.52762487915
4134,202977.43947668222
4481,221747.2141142405
7222,138134.5087582506
4062,241248.07415726953
2192,219522.79437593254
9637,196576.50128637644
16236,163892.92945743672
4272,156375.02721410114
9406,277176.828419498
14309,230860.9519533206
1946,305345.0796567873
16235,233550.5423704112
7146,158682.40444717315
16784,273022.10126353346
349,333103.399887407
6251,165856.48572950184
5128,350028.41838126775
11718,177463.588387741
16721,104418.17070757579
12517,215431.02126917566
15961,191362.1420369449
9428,143529.14580916706
14541,153190.91172521355
10168,122350.35478652568
11270,172122.30396154593
13210,219920.8893695785
11518,169299.94976405744
12612,161873.59901353865
16352,121263.59646909518
9935,137514.96449977823
15521,287671.95001785527
11482,191733.55656212705
11443,194062.56691006286
9459,240401.73782706456
9218,170822.14677997274
854,147738.76716094173
5619,136453.51556540746
9208,188755.88342236908
4391,132017.72734719526
15207,174610.53864623245
7183,185866.97469529312
16442,217451.04689147143
7936,66173.52433133792
10606,400841.43532589474
4979,168137.68922056837
4854,302756.35486768116
16476,131335.89543150447
10516,156672.7665856917
16261,284395.3982313049
90,416185.9060131692
5433,173163.3856928404
14338,142608.13079771318
13487,206605.04380504673
8211,478416.35485057544
170,170559.64846457666
14051,101348.66321993213
10686,195403.5488874519
7595,284512.8472776014
6777,353769.4829936714
14661,180347.5511947441
13991,321627.30882285687
16795,188503.850173033
2740,122250.40996677423
7368,336314.0441073546
2413,240594.63867937247
1852,492748.391317281
15200,320971.5462403809
8467,324150.6945959248
16379,256264.17201289217
3375,187540.43710094306
5945,466868.7747481784
2641,187784.63666290644
2837,313474.52780021826
3498,212412.00013193325
10876,147084.8297290065
1285,218023.09869653074
9285,234640.09399545845
4015,339370.81287017826
2526,181031.51085968918
7814,207425.00217309146
7117,299333.45550349355
12359,126868.151271378
3303,317643.1065273219
13874,167918.62761865367
5484,173156.7348139082
15067,159252.4247685831
12639,220174.7764827985
3388,236864.14132153953
4256,200602.6807925133
15738,199673.35687249122
14049,181448.65693101689
15780,186938.90365098204
9564,166229.84251796253
11910,185549.25371001492
11315,203793.4221082989
1733,164954.65423374277
3910,350723.27967405994
7552,447390.9999320411
254,212831.03293858093
5222,211199.4472139885
8314,215110.70912965393
16743,250510.5897961487
10335,109328.56724658218
8226,293942.61564593477
12254,202590.57663331385
13152,218681.6641433136
15020,192869.03223500514
16349,220824.92506505037
11924,159953.7410880646
12543,193294.59304409884
14114,214004.04082664216
12318,240750.65024852156
15383,161377.41585338835
6679,209993.3098314967
635,182419.88360892772
15993,255499.29391511227
11375,184269.80312824924
11216,182878.56851992573
15401,227258.74842439962
11301,150566.34509626485
13804,248842.5254760201
10839,187041.3037928171
1588,349119.83197356656
3596,198251.7319239818
5816,160123.796340524
8099,139567.86101065762
6551,191514.66311263747
14075,544503.2407311492
13431,191179.50561476112
9481,316750.53966105374
5295,156155.89858304162
15859,362867.4125803531
10634,334975.0697685973
444,251888.65382996478
11686,241638.84436179078
1213,201593.6600561319
13970,149710.32554044013
6849,423134.9946855317
9911,229266.4985356813
5649,145906.60929775191
7184,252490.5500505373
5877,257504.45576441588
1655,356795.94373047154
15301,210446.8683493167
12389,258001.8947443757
5241,275090.8720282271
7048,151864.64896142055
10574,150054.93491908954
8593,158005.50083737008
4752,175866.12359106087
14663,189855.03334886167
10994,210244.3614053573
87,72369.71340190587
5132,131281.32822578712
6372,420097.91159393557
7411,302414.27284065884
3319,244330.11541901802
9355,124262.59172204928
5139,271414.47422155424
56,293126.5878980038
3249,177552.96928265106
5047,76365.78271547199
13238,318607.1473284227
2190,270146.17317872477
15599,181633.7975916989
6542,152107.37790778765
1968,168220.35341548047
5630,180325.01248935534
9157,222637.9819443319
789,189188.22674049536
1413,285750.93287370773
12514,238682.34254721462
13459,140847.27644907456
1345,242856.50056678336
4034,199261.9258317235
15169,149207.35842282776
6770,244706.8892095228
3334,171172.23315473885
12998,147950.93065212897
15870,229252.57925530316
1871,162150.44888556295
5770,168595.69450069868
13196,116323.88929092223
7633,206087.5276850917
10699,206957.1545104705
15470,193506.82565374635
1903,535942.0865207531
13860,143611.38120384992
7649,261139.66296657224
11043,225567.49328590767
2922,255562.92601286003
7538,337119.84560694156
9477,119761.03633998253
117,545846.9197329826
1457,253261.48987718692
7082,168381.47958986028
3053,255025.90377884576
12522,108535.85835906585
5744,447672.1617066712
13566,298429.5488944882
1464,137382.58092929082
3852,112944.41900333656
9557,229801.07108662304
14719,425419.0912059072
13978,126483.80218364009
3286,158020.15703436473
13019,351956.8118878542
1421,135982.42655033382
13502,184069.7323272315
14811,123604.79578472511
9297,314750.6816255469
7749,568463.1885529868
16555,145188.6978730397
14576,185680.3025647158
12766,164411.1342590872
4679,140983.96040157837
10033,188912.56139663619
11231,263318.62196229555
15112,163796.2027801047
10617,186132.29413613398
2175,164954.91517573915
16502,486835.0741473071
10106,187871.0284565856
12561,151251.59082770214
15907,286053.47489114164
8069,117290.92804143815
8316,127442.44767546287
12343,243078.4896533016
12092,141583.75201746612
1527,175233.2623676057
10010,228349.8004243975
655,108609.51495066509
10549,134032.45026308816
3248,112766.76718189215
13499,283595.9495203564
14959,209117.65554519938
6070,156227.88695177238
11360,232199.0557209623
12102,199296.17420871122
11870,303589.6734240548
3713,108310.10810628194
3230,142158.33140617856
7742,216774.37129380062
15092,339504.99940653384
8728,273751.21337766695
3386,160639.02650925552
9409,148125.59349300835
16545,244227.55968114088
3127,164316.82240045484
11344,166876.23168211593
2112,202811.94439858623
7310,222157.10286390324
6313,209163.35095603863
3681,397584.4125099727
5114,383345.482500852
270,167932.16899077024
14350,187521.9506417781
12223,344143.9793601872
1066,178002.9507892752
16116,389149.5359650842
11410,491749.6114060722
4088,150650.6504698538
5956,172232.46940356924
14669,155996.60625452353
13871,126597.08103514118
4126,231216.68048941618
12114,201152.35123407224
16607,179193.87718032015
4266,196906.18704036923
13518,209111.24728974025
11856,316158.1689353988
3885,245336.19854322585
8891,154362.52480978516
4964,173122.27900461608
7696,173769.4558760715
6894,119194.82586998255
9766,180511.72337704164
4800,154630.7407029329
2840,198427.97929146353
4743,157467.3267018182
13562,498020.0044838285
8301,200198.22621484628
5405,181684.86947342227
1535,167986.15917843167
9073,128143.35543932518
1698,332306.63731784746
12262,245956.41693503532
6794,177292.48479504022
12701,178933.11784302143
8432,171727.3979877544
13540,139087.00012121032
8629,154659.7420349095
1440,178969.60816153095
8596,209327.82025347353
9575,270169.9362621649
14976,100184.57176550297
3149,213972.28855991445
5157,181521.57837213753
10748,176252.8339572333
9719,350472.5406851587
6376,181212.383360905
9733,181912.69047323824
4749,207824.76068850956
4994,399061.33728401986
538,220782.84376995923
5512,134479.05212960922
9778,117761.78889188518
9761,132348.38747237544
3174,390230.6030335409
13429,201421.3788949784
10467,74155.43090967837
14129,195639.88328163096
13608,200181.71188315257
11106,146605.75450987584
12048,183267.9178216782
1054,376035.5701776723
3582,280143.01101815375
1566,147662.19484971525
11529,139418.92805179663
11859,157799.51162797082
10582,148523.75987807
14907,526358.564914846
14039,157411.87211637088
10489,134819.23513711747
3331,328074.7356398557
10153,246810.35674756308
5271,155226.20370780185
11871,386546.14264845
776,124027.15748034407
3994,185575.46285026445
9433,75943.26339009959
14275,142048.13801447276
8030,254273.89341815785
8169,283965.7656588366
8053,183452.78708392108
4822,240099.28898662617
13197,227434.02800954366
13634,301669.2873644008
8951,167448.1542168339
12176,258504.36002450652
15471,144425.61964331396
14962,149501.58510746068
12512,123305.77001511653
8697,469279.7580797361
7095,225767.54219299852
13639,215684.6041589818
16660,165342.81275012429
5848,140205.9205018452
5386,195209.7661751621
10880,308329.6216064731
3954,181586.00841618812
13426,264092.9488398778
5966,222947.42881695984
16315,279640.5811958519
7455,189844.57987804123
11071,223793.92195352982
14740,221038.26233229888
16087,185370.88976543516
8931,233784.31176090892
15289,141865.77113842292
16089,271990.7474144125
12128,183494.80846608873
4724,231795.39933228478
8585,217974.2481179033
7188,241357.42648372307
5423,179207.04001223162
10488,200499.15309995948
5980,223642.58652817682
8376,235779.89271179683
12397,143711.2151284042
16496,183101.8477949879
4891,236426.43337425467
9710,154968.0957774887
6339,152385.26685660236
244,218231.40751615487
5002,243464.77655177022
5358,184465.84187711234
7636,158503.32382728337
9361,321374.2461317073
3601,114917.3961549178
15755,190949.75626680482
172,188987.46941008774
3037,304068.2259838997
577,247841.520299704
3607,197639.48666627205
2515,116014.094362939
10413,165061.28100594404
10511,250481.62213033327
4637,469925.5568912896
12736,284270.0564632751
9534,245277.70176906118
11641,186913.26757023405
10419,268392.57635962026
15313,174693.56923454592
14915,184573.05683602957
12409,384281.67351821973
9405,128239.11674067043
14066,208297.4908593725
14108,191143.66037054406
11931,236410.41714827943
11464,347241.91472796863
926,144514.8625504385
11190,216477.68269411987
10260,180341.7564006088
12712,194655.87960590582
1234,207550.0886153746
11608,100898.59086480057
3776,250939.9055054172
4881,201211.94395640603
10266,178445.5299345621
3262,236225.54058735084
3576,368720.95120516256
16604,532742.9502610633
8041,189608.269132902
10691,224979.78207314186
8357,182825.60063802794
11661,141046.5386564633
4453,237626.57901800485
15936,216990.45545750207
8463,268943.31921841437
15770,231720.86960099955
466,171242.21587081163
14965,83563.77371485627
11227,189791.65748310712
9894,268919.1199745477
11746,193124.0241084662
4118,145214.74268116802
756,339860.1559781077
15589,190159.17279428084
109,389730.3815470536
5778,203761.49786562473
1731,90084.65867975049
3450,150721.49250262216
2961,179350.84106551282
222,159194.79840432463
11454,347608.38999838114
7339,184250.65077574694
12096,94911.18503661364
14074,206203.8162606231
4058,337063.3169677052
6603,274692.45585332235
3289,117084.93697067673
16681,261834.94006305523
8200,295393.6446533038
3343,257861.85047438496
7802,176749.2751245165
2082,403916.96931451117
217,284199.2997483646
1720,171043.1866296616
7224,246750.4339736448
6176,136754.17037090813
12571,251099.2912406085
16666,372549.37919728295
8908,206014.5876552582
6914,172561.21120257713
5428,174255.72525330153
381,191454.51560130343
3991,189196.41705599063
16365,282929.9182045951
1046,211517.6314497688
391,154661.1029745898
9212,306794.9456929727
3022,193578.99983968373
9961,115593.21158311483
6764,252129.8313023455
7720,178998.62131247917
4809,204577.30933036032
8877,314262.062336398
7817,180169.61756707632
10614,117532.03025335516
5553,278991.5879524263
16488,133622.08288746187
11002,169261.5733778464
13592,365629.9698762216
15050,216746.6117648142
13553,274169.06480866304
9041,217256.07202115393
5461,473357.3823304396
16274,404818.2471097431
2138,140695.1298705962
6245,162758.56645018596
8245,181952.96101761734
6491,226741.35927907279
13218,212329.6795399075
13101,111311.04187926932
10462,139565.83798967322
4079,181199.11466132262
1506,472803.33401287766
14107,128652.25382040541
12215,285238.6953392693
11576,331118.74632164236
10567,229541.62506583155
12713,214838.49698724123
1468,498846.90405367146
2549,287997.72040764726
4172,212552.85266750448
12380,224697.2808970438
3513,108026.7022722036
8165,232137.59410662705
1127,190124.1318461854
14601,404545.74942438287
15526,291805.7099411004
986,286824.62208028266
14968,188321.52752380565
9348,191372.76749466825
6317,265127.2637450957
7497,89347.12307844832
5079,341152.682283768
528,175338.55971297657
10964,142751.09422174306
5812,332940.5974075851
11022,199712.5558588599
16251,146610.69079759455
5863,114206.65096622765
8664,199491.1291858937
5396,212519.40568022156
6917,238528.65981155323
12776,130691.437577796
473,264708.58460710564
13333,219051.59012432158
13023,157059.1175251919
7357,218129.75891189784
10955,447208.0201146458
11914,370147.14603539556
12535,188338.5770305104
11205,182935.56717835623
13209,195533.3558472761
16119,334617.37728509994
2174,243599.28905729266
4834,202727.47787292476
10151,177791.1329865535
5584,186973.7467068934
6672,205964.8631034702
12858,297027.2096505701
5106,170458.61706381067
8884,174210.12463314724
13766,185137.8857444408
12556,125593.64252697217
12910,206790.21570074675
6258,127372.83838198849
7100,229424.46157056693
1793,188804.3506826456
3335,178497.0816756955
12835,178814.5230578878
10591,147359.6506558563
15707,267459.30886247376
16389,162242.04110472716
7440,372053.916159869
6293,178652.5355675553
3937,203349.68167627475
16527,190790.968543448
5102,223431.0003617685
10734,327542.8885505687
7986,161146.5876464385
6495,102778.86837405055
9571,278872.10198881174
5131,202190.64260397782
10761,392125.88784033374
143,443287.1413028262
13829,196098.71732093045
13662,221444.51907342873
1771,147754.02973400007
5448,189677.79504002683
8594,160219.02635932429
12038,233917.9813243685
16471,169413.19180849186
16764,147590.80212210416
1282,173103.0538689326
15101,252175.73066558645
9473,136405.99308903015
2324,408441.011315039
14448,227427.29238342668
6000,70889.02558103648
2077,123923.31973254766
12960,254260.20481166558
15837,211667.72097084625
8805,237631.2162979038
9987,226383.7165576151
1580,250620.66876708335
11089,126375.06285671619
10926,220226.339198258
12773,435468.8068945235
6490,255125.6127487174
10858,126057.46411662835
2831,121903.08820011109
16326,145397.6894383028
371,177704.4206138089
8852,202228.00823906445
6713,253837.1235315713
4230,162350.10978233966
3639,214907.87988060823
3642,188406.64539416903
5149,192892.34048223318
2861,190790.89926323545
13300,99832.8895443422
2807,329210.9860947358
5919,110128.21357823456
12716,545660.9128825921
4271,242181.45833115524
16055,249507.99099500553
3747,200201.57963870646
5857,278233.18010298884
6884,348109.7554112491
16027,284284.30477074254
3512,336629.13601519325
5181,161441.01239665574
16732,259865.82243528482
1908,176149.977929171
12082,162506.9975016546
7286,146820.96151803355
8216,145213.25062653524
6929,335505.11579992913
3950,300548.55917204235
12479,179910.20741582845
877,132107.16635672413
1366,177388.74539721082
384,137374.9615577387
5767,206942.32819595683
6910,152103.73105469844
187,206195.15604674962
10164,255548.50531535596
8603,236903.64803292477
15834,193916.60130662523
3078,128073.01245555165
3479,257835.89897223562
6671,208444.07588826952
6078,203112.6738959691
16271,119771.0917426688
16191,158716.11826404292
11544,173900.22894186396
7781,164752.07426987932
14918,316880.8040057965
6238,198730.85110965287
12989,200519.91621637178
11907,224522.86185706995
9696,159892.93088296332
14084,344017.8460669902
3895,154382.57246340942
4367,187003.13970194777
8453,67301.77578272691
7638,339884.6632637673
8373,237943.91133580895
4674,182745.62741058515
15787,150576.87674612034
5903,261905.82078538064
13679,194994.7087633631
9018,295893.64818668604
15823,264684.2248466658
13289,147140.15395304354
9896,196812.00720421085
14436,187941.9083745093
5547,236394.79587377558
4048,414814.8597845811
16579,202989.8202534825
8550,201170.30491431704
9385,321724.9236280435
5242,152086.84188693567
31,248315.593718906
6144,242939.16586021704
3990,201594.91874900338
2523,92445.47153598822
12608,245647.98330246564
7234,182902.57016799485
15264,196657.9014661331
9623,198057.0583147938
3161,323720.05680970656
7425,102757.91214920439
13021,253521.89774655373
4044,150626.97279008728
15411,252149.959588618
979,305351.29532802076
5514,249613.13642794793
4817,160883.14000776657
2115,187254.65122760262
10571,247762.3905956551
8992,225785.01359106516
15546,185247.72016336262
11359,129009.44917891615
11972,181456.29092849995
12838,166668.00063832468
5948,127826.7207427328
422,303656.01408969774
4855,170362.30572770903
16197,110099.29785212797
8926,442732.20580638386
5703,190140.96025760722
8848,196993.04230047052
7039,308248.1309962362
3806,162143.88922656007
15154,214029.10186092972
13132,184916.6372017367
7438,197450.70669995097
4398,242091.9185804994
2440,170770.1799784517
3751,154426.71570835533
1476,169861.95664077386
2264,317868.1511881517
16444,172247.34551080005
10704,153554.55705187828
4033,142894.56410613214
4508,120022.40631256727
16290,234417.18673106073
10387,201351.824675494
5457,142234.20612634075
4910,289267.5818087566
7451,202934.48360436826
10732,171607.91398299864
8015,124445.59666659121
6148,179865.22675296574
5892,246662.80781515923
7825,214722.6978713175
6851,215024.57374335575
6633,203460.40529011097
2139,272657.4406681056
10213,301146.73768491537
2830,206483.69745993835
13907,155691.94263168031
15897,371361.86404353357
8311,199671.14241098744
14230,186517.15399871184
3878,187124.30089117252
13732,176679.912714165
12110,169776.74137350143
10675,374313.11179801205
12946,133994.78218464347
16754,219926.78612171454
4394,283465.0727800789
16728,168961.99711394598
14378,334936.200729745
9949,171571.06334565382
994,173651.00838221304
13258,159801.562944052
5883,351229.1022052875
6933,341617.69948858785
13193,224911.35337542018
13286,161853.2816016573
13407,414245.09412330406
7512,117855.44456746097
7221,190207.21560632618
14428,154693.22788096525
1740,185851.25699365122
3,149304.159969812
12952,220990.6228649775
11537,129964.42810836365
2558,138144.35563487007
14081,261842.14317529014
3517,208145.47429211254
7149,238412.6047965065
15777,115074.43968791312
8995,218465.0984657879
826,394751.75625691627
509,288413.22381122573
14875,316380.223657273
6591,157305.62136084182
11283,104491.13242098321
9897,244862.10936378955
14902,176002.32054362376
14291,152381.8982232919
3162,236812.17979950403
4206,201149.71194849894
11580,204152.61301215543
2007,227637.93420294116
14939,357259.3991305742
13572,182564.00220180463
10720,164449.8645424211
